final_text,label
sdn sabagi kab sumedang dampak tol cisumdawu kepada yth bapak dedi mulyadi gubernur jawa barat di tempat assalamu alaikum wr wb pertama tama kami menyampaikan doa dan salam sejahtera semoga bapak gubernur selalu dalam lindungan allah swt saya komite sekolah sd negeri sabagi kecamatan sumedang selatan kabupaten sumedang membuat surat ini sebagai bentuk permohonan kami yang mewakili seluruh warga sekolah bapak gubernur yang kami i sekolah kami ini sudah sangat terisolir dan jauh dari pemukiman warga kurang lebih tahun pasca pembangunan tol cisumdawu sekolah ini terisolir dampak dari tol ini sebagian bangunan sekolah seperti pagar sudah rusak bahkan tidak ada pagar sebagian grc atap sekolah sudah banyak yang rusak hal ini terjadi sejak tahun warga menyangka sekolah ini akan direlokasi sehingga warga seenaknya merusak dan mengambil bagian bagian bangunan sekolah ternyata sekolah tidak jadi direlokasi terlihat hanya sekitar meter jarak dari sekolah ke panel pagar pembatas foto terlampir tetapi status tanah sekolah sudah dibebaskan artinya bukan tanah kas desa tkd lagi melainkan sudah milik pemerintah dalam hal ini ckjt sampai saat ini masalah ganti rugi tanah dan bangunan sdn sabagi belum ada kejelasan bapak gubernur yang kami i sebelum adanya pembangunan jalan tol cisumdawu sekolah kami didepannya penuh dengan rumah rumah warga posyandu dan bangunan bangunan lainnya tetapi setelah adanya pembangunan jalan tol rumah rumah warga dan bangunan lainnya yang ada disekelilingnya sudah tidak ada lagi sekolah ditinggalkan oleh warga artinya sekolah terisolir mengapa sekolah yang harus dikorbankan mengapa tidak dipikirkan secara matang oleh pemerintah setempat bapak gubernur yang kami i selama tahun kami merasakan ketidaknyamanan termasuk kepala sekolah dan guru guru sudah merasa tidak kondusif lagi melaksanakan proses pendidikan di sekolah ini terutama dari sisi keamanan sekolah ini selalu kemalingan dalam bulan terakhir ini pun sudah terjadi kali kebongkaran di ruang guru walaupun ruangan menggunakan besi tralis aset sekolah seperti spiker printer leptop dokumen guru dan buku buku pelajaran hilang digondol maling lampu lampu bohlam yang ada dihalaman sekolah pun raib digondol maling plang sekolah pun pernah dirusak bahkan digondol maling disituasi lain setelah tidak ada guru dan murid sore hari sekolah sering dijadikan tempat tongkrongan orang orang pendatang asing dijadikan tempat berpacaran bahkan ada yang masuk ke ruangan uks kasur uks pun disalahgunakan sebagai tempat bejad yang dilakukan oleh orang orang yang tidak bertanggung jawab kami warga sekolah merasa terhina karena sekolah dijadikan hal hal yang negatif disituasi ini sekolah pernah memiliki cctv sebagai pengaman walaupun cctv tersebut digondol oleh orang yang tidak dikenal kemudian penjaga sekolah juga tidak sanggup kalaupun harus menunggu sekolah jam karena kalau dimalam hari situasi sangat menyeramkan sekolah ini berada ditengah tengah perbukitan kawasan hutan yang terdampak tol saat ini sekolah memiliki jumlah peserta didik di bawah siswa dulu siswanya mencapai jelas dampak tol ini sangat merugikan kami bapak gubernur yang kami i kami dan pihak sekolah terus berkoordinasi dengan skpd terkait walaupun prihal relokasi sekolah menurut skpd masih menunggu informasi dari ckjt belum ada kejelasan sama sekali sampai sekarang sehingga sekolah masih dalam situasi yang terisolir dan tidak nyaman seandainya sekolah kami tidak masuk dalam pembebasan seperti rumah rumah disekitarnya kami seluruh warga sekolah memiliki harapan besar kepada pemerintah kabupaten maupun provinsi agar sekolah ini direlokasi ke tempat lain yang masih berada di desa yang sama sebetulnya ditempat lain ada lokasi yang sangat strategis milik desa tkd yang disekelilingnya banyak pemukiman bahkan dari desa sudah menyiapkan tempat baru apabila sekolah direlokasi hanya anggaran untuk membangun rkb di lokasi yang baru tersebut tidak ada karena masih menunggu kejelasan dari pihak pemerintah dalam hal ini ckjt bapak gubernur yang kami i saya atas nama ketua komite sd negeri sabagi mewakili seluruh warga sekolah memohon dengan sangat kepada bapak gubernur untuk segera merelokasi sekolah demi terciptanya lingkungan sekolah yang tentram nyaman dan menyenangkan aset aset sekolah terjaga dengan baik tidak ada lagi kekhawatiran kehilangan aset dan sebagainya kepala sekolah dan guru guru merasa nyaman serta menikmati suasana pembelajaran yang kondusif demi terciptanya masa depan yang cerah untuk anak anak kita demikianlah permohonan ini kami sampaikan semoga sdn sabagi yang ada di kabupaten sumedang ini bisa berdiri tegak di atas tanah yang representatif untuk mencerdaskan kehidupan bangsa semoga bapak gubernur mengabulkan permohonan kami bapak gubernur jabar sehat selalu bapak gubernur wassalamu alaikum wr wb lokasi kejadian kabupaten sumedang sumedang selatan ciherang dusun sabagi desa ciherang kecamatan sumedang selatan kabupaten sumedang provinsi jawa barat aduan ini menjadi kewenangan pemda kabupaten sumedang,MEDIUM
pju padam titik tolong diperbaiki lampu pju yang mati sebanyak titik alamat sepanjang jalan lebak jawa desa cilembu kemungkinan yang mati bukan bersumber dari lampunya karena titik ini mati secara berbarengan mohon segera ditindak lanjuti pegawai desa cilembu,MEDIUM
project pematangan lahan yang terdampak waduk jati gede sumedang saya selaku contractor yang mengerjakan project pematangan lahan di tahun tersebut belum menerima pembayaran dari pihak pemerintah daerah sampai saat ini,LOW
parkir liar izin melaporkan terjadinya tindak pidana pemalakan dengan modus mengelola kendaraan di jalan provinsi daerah sekitar kecamatan jatinangor kabupaten sumedang jawa barat diantaranya dari gapura ds hegarmanah hingga gapura ds caringin parkir liar yang lambat laun berpotensi menghapus sistem pendidikan di indonesia apa gunanya sekolah dan kuliah kalau pekerjaan ilegal dibiarkan selain kepada kemenhub laporan ini juga untuk bapak menteri pendidikan agar lebih bijaksana dalam memeratakan pendidikan sebagai upaya untuk mengantisipasi terjadinya lonjakan pekerjaan ilegal yang dapat menjadi tindak kejahatan berupa pemerasan contohnya ialah parkir liar setor ke pihak pihak terkait uang kebersihan premanisme pemalakan di pintu masuk gapura dsb dan kalau pekerjaan ilegal terus dibiarkan dan tidak digubris jangan kaget kalau indonesia menempati negara dengan warga yang minim pada intelektualitas karena pemerintah membuka memberikan kesempatan kepada warganya untuk mencari cari nafkah dengan cara yang haram kalau kurir narkoba diberantas polisi yang mencuri kelapa sawit di hukum ketua dprd yang membentak guru honorer saja di perhatikan bukankah pemalak warga juga sepatutnya di tertibkan kami sebagai masyarakat faham hal tersebut butuh waktu untuk diproses setidaknya hukum jangan tebang pilih kalau di jakarta sudah diadakan razia parkir liar bukankah hal tersebut juga diterapkan di seluruh indonesia daerah nangor itu terdapat jalan provinsi yang sangat amat mudah diakses tanda tanya besar kepada pemerintah kalau razia parkir liar tidak dilaksanakan secara merata toh semakin dibiarkan semakin banyak uang hasil pemalakan yang terkumpul semakin banyak pelaku pemalak yang ada semakin banyak pula para pencari lowongan kerja menangis melihatnya sudah banting tulang nempuh pendidikan banting setir cari lowongan kerja serta keluar banyak uang untuk memenuhi syarat pekerjaan pemimpin daerah dipilih oleh rakyat setidaknya rakyat menunggu peran dari pemimpin yang terpilih dalam mensejahterakan rakyat misal ribu ludes buat kali parkir motor perhari dikali hari sama saja ludes ribu dikali hari sama saja ludes juta dikali hari sama saja ludes juta tuh juta hilang per tahun karena dipalak pakai cara yang sangat amat sopan itupun juta dari orang per tahun lha kalau dari orang kekumpul tuh milyar lah kalau juta orang kekumpul tuh triliun lah kalau juta orang kekumpul tuh triliun per tahun lah kalau tahun kekumpul tuh triliun dan malah bisa buat ngelunasin utang negara triliun dari juta orang per tahun itu baru di satu pemalak lah kalau ada ribu pemalak kekumpul tuh triliun dari juta orang per tahun dari ribu pemalak parkir liar lah kalau tahun kekumpul tuh triliun dari juta orang per tahun dari ribu pemalak parkir liar anggap saja data setiap hari dari tahun itu sama semua nah loh dari pekerjaan yang haram itu saja dalam tahun juta orang yang dipalak ribu parkir liar uang triliun hilang entah kemana padahal uang sebanyak itu bisa saja menjadikan indonesia jadi negara maju dan jadi negara rangking sedunia bila dilihat dari harta yang dipunya tapi faktanya semoga mah pekerjaan haram parkir liar korupsi kolusi nepotisme misalnya itu segera diberantas untuk mencapai indonesia unggul dan maju dalam bidang intelektualitas serta pemberdayaan masyarakat yang baik benar dan tepat menjunjung tinggi nilai nilai budaya bangsa,MEDIUM
layanan online aplikasi tahu sumedang disdukcapil sumedang layanan online aplikasi tahu sumedang untuk permohonan pindah keluar kabupaten sumedang sudah hampir sebulan sejak registrasi tanggal september sampai hari ini tanggal oktober dengan kode reg masmblh status masih menunggu validasi bukankah dengan sistem layanan online pelayanan menjadi lebih mudah murah dan cepat justru ini malah sebaliknya,LOW
apakah mobil truk wajib kir apakah mobil mobil truk yang beroperasi dijalan sumedang kir nya masih aktif dan selalu dilakukan pengecekan terutama untuk truk truk yang overload apakah sudah ada uji pemeriksaannya bolehkah hasil kegiatan yang paling terbarunya dipublikasikan untuk umum,MEDIUM
punya kartu kks tapi belum ada uang masuk setelah tahun di kasih kartu assalamualaikum maaf saya udah punya kartu kks yang merah putih dari januari udah hampir tahun kartu itu tidak berisikan bantuan apa apa beda dengan orang lain saya sudah coba laporan ke rukun tetangga rukun warga ke desa ke pendamping cuman sampe sekarang tetap tidak ada kejelasan,LOW
renovasi rumah tidak layak huni bapak ibu tolong saya saya pekerja buruh harian lepas udah tahun pengajuan renovasi rumah tapi belum juga dapat bantuan setiap ditanya ke desa jawabannya selalu belum diberi dana dari pemerintah rumah keluarga kami sudah mau roboh sudah tidak layak huni saya sama keluarga kalau tidur suka was takutnya saat tidur atapnya roboh apalagi kalo malam hujan gak bisa tidur atap kamar bocor tolong saya dan keluarga saya mau kemana lagi kami mengadu ke desa sama kecamatan sama aja tidak ada respon,MEDIUM
mau bikin tkp el lewat online selamat siang bapak ibu pengurus saya rini susanti saya ingin melaporkan pengaduan mengenai pembuatan e ktp melalu web tahusumedang yang kini sudah tidak tersedia lagi layanan tidak aktif padahal saya sangat membutuhkan ktp baru mengingat saya warga pindahan dari jawa timur dan mengharuskan saya memiliki e ktp sumedang apakah memang tidak bisa membuat ektp online mohon bantuannya,LOW
biaya bphtb apa betul untuk mengurus biaya bphtb atas tanah dikenakan biaya rp saya sudah punya sertifikat tanah tetapi dari oknum kelurahan meminta uang lagi kepada saya dengan dalih bphtb dan pbb belum diganti nama,LOW
parkir liar meresahkan izin melaporkan adanya tukang parkir liar yang suka maksa kalau tidak dikasih malah sebagian pelanggan ada yang disoraki tolong untuk ditindak lanjuti lokasi kejadian kabupaten sumedang cimanggung sindangpakuon seblak mahput dekat jembatan cimande cimanggung aduan ini menjadi kewenangan pemerintah kabupaten sukabumi,MEDIUM
lampu pju mati assalamualaikum wr wb yth pj bupati sumedang bahwa lampu pju mati jadi mohon untuk melempar ke dinas bina marga untuk diperbaiki supaya bisa terang kembali wassalamualaikum wr wb lokasi dekat jembatan cincin jalan sukamanah pertigaan ke kiri arah unpad bale wilasa koordinat s e,MEDIUM
legalisir akta kelahiranp dari tanggal agustus sampai saat ini belum dilayani,LOW
tindaklanjut pembuatan e ktp online sudah lebih dari satu bulan saya mengajukan permohonan pembuatan e ktp melalui web namun sampai saat ini statusnya masih menunggu validasi padahal saya sangat membutuhkan segera untuk kepentingan kerja dan yang lainnya pengajuan terhitung sejak tanggal mei untuk itu tanpa mengurangi rasa saya menghimbau agar prosesnya segera di selesaikan,LOW
kendala nama pejabat lama masih tercantum pada skp di aplikasi sipantes pada aplikasi sipantes nama pejabat penilai yang tercantum di skp masih menunjukkan nama pejabat lama sehingga data belum menyesuaikan dengan pejabat penilai yang baru,LOW
permohonan tindaklanjut sifat penting perihal permohonan tindaklanjut kepada yth disnakertrans kabupaten sumedang ditempat assalamu alaikum wr wb salam sejahtera melalui surat ini kami ex karyawan pt citra karya jabar tol yang beralamat di kabupaten sumedang jawa barat kami memohon kepada disnakertrans kabupaten sumedang untuk segera menindaklanjuti lapora kami terkait pesangon yang belum di kasih ke ex karyawan oleh pihak pt citra karya jabar tol yang di phk sepihak pada september berdasarkan hasil kesepakatan bersama waktu audensi dengan disnaker sumedang dan dprd kabupaten sumedang bahwa pihak perusahaan wajib ngasih pesangon tersebut sesuai undang undang ketenagakerjaan bahwa pada pasal ayat pp nomor tahun disebutkan bahwa dalam hal phk pengusaha wajib membayarkan uang pesangon dan atau uang penghargaan masa kerja uang penggantian hak yang seharusnya diterima dan kami perlu jelaskan bahwa pada tahun waktu bulan ramadhan mendekati hari raya idul fitri bahwa gaji kami di potong setengah dari total yang kami terima pihak sdm menjelaskan dan berjanji bahwa sisa gaji tersebut akan di bayarkan setelah karyawan berhenti bekerja mengundurkan diri atau di phk maka dengan surat ini kami memohon bantuan kepada disnakertrans kabupaten sumedang untuk segera menindaklanjuti terkait laporan kami demikian surat ini kami sampaikan terimakasih atas perhatiannya wassalamu alaikum wr wb sumedang januari kami ttd ex karyawan pt ckjt,MEDIUM
penggelapan hak pekerja saya mendapat tindakan evaluasi dengan selalu direkomendasikan mengundurkan diri oleh perusahaan vendor pln sumedang yaitu pt mandiri insan usaha yang bergerak dalam kegiatan billing dan akhirnya saya meminta phk jika perusahaan tidak mau lagi saya bergabung maka itu disetujui tetapi beberapa hal tidak sesuai prosedur antara lain phk tidak didaftarkan bpjs aktif dan masih di bayar setelah dianggap terjadi phk upah terakhir tidak cair thr tidak diberikan sejumlah modal pribadi yang masih dilapangan tidak dipertanggungjawabkan baik oleh pln maupun anak perusahaan lokasi kejadian kabupaten sumedang sumedang selatan kotakulon gedung bersama kantor koprasi karyawan pln aduan ini menjadi kewenangan pemerintah daerah kab sumedang,MEDIUM
bantuan uang tunai untuk korban badai tornado program mulia namun sayang masih saja ada oknum yang asal kerja asal cuan yth bapak presiden ir jokowidodo yth bapak menhan prabowo subianto yth pj gubernur jabar yth pj bupati sumedang assalamu alaikum bapak ibu kami infokan terkait pemberian bantuan uang tunai kepada korban badai tornado yang dilaksanakan pada rabu maret lokasi kantor kecamatan cimanggung kabupaten sumedang fakta yang kami temukan dilapangan tidak tepat sasaran ada lebih warga yang tidak terdampak badai tornado mendapatkan bantuan uang tunai ko bisa begitu area komersial seperti kontrakan mendapat bantuan besar jutaan rupiah tetapi masyarakat pribumi biasa bahkan jompo rumah nenek aah yang parah terdampak hanya mendapat bantuan ribu rupiah ini fakta yang menyakitkan hati kami ada banyak fakta lainnya yang sangat menyakitkan beberapa warga bahkan terdampak parah tidak mendapatkan bantuan ini sebagai contoh fakta dilapangan rumah ibu esih dan ibu nunung atap rumah hancur perabot dan lain lain tidak mendapatkan bantuan fakta yang paling menyakitkan hati kami adalah sarana ibadah pendidikan agama pesantren dan madrosah rukun tetangga rukun warga dusun bojong bolang desa sukadana masyarakat disini tempat tersebut seharusnya mendapat perhatian khusus sebab ini adalah sarana umum untuk mengaji balkon kanopi tempat wudhu hancur luluh lantah jendela mushola kaca kaca pecah dan terbang kanopi aula atas hilang disapu badai dan tentunya atap asrama hancur coba bayangkan mereka yang tidak terkena badai tornado diberi bantuan uang tunai sementara warga masyarakat yang betul betul terdampak tidak mendapatkan bantuan sungguh hal ini sangat merusak citra para pemimpin hal yang begitu miris lagi adanya potongan dilokasi pemberian bantuan uang tunai korban badai tornado beberapa warga yang mengalami hal itu ustadz wahyu ibu edah bantuan tunai rp mendapat potongan rp bapak dadang ibu omah bantuan tunai rp mendapat potongan rp ari enur bantuan tunai rp mendapat potongan rp ini hanya data sebagian warga sarja tolong sampaikan kabar ini kepada para pimpinan daerah kami bahwa dilapangan terjadi hal yang memilukan dan sangat memalukan tolong kepada siapapun jangan pernah permainkan anggaran uang amanah untuk para korban musibah mungkin yang tuhan ambil sebab musibah adalah atap rumah kami tapi untuk siapapun yang mengambil hak orang orang yang terkena musibah maka bisa saja sebagai balasannya tuhan ambil nyawa mereka terimakasih untuk siapapun yang telah memperjuangkan suara kami semoga alloh menjaga dan memuliakan dunia juga akhirat,MEDIUM
jalan rusak perbatasan desa raharja gunungmanik ijin melaporkan jalan kondisi rusak daerah perbatasan desa raharja gunung manik,MEDIUM
permohonan renofasi rumah dan bansos bapak ibu yang ter perkenalkan nama saya dedi saya seorang pekerja buruh harian lepas penghasilan saya hanya cukup untuk makan kadang hari kurang makan orang tua dan mertua saya sudah tua tidak bisa kerja yang berat saya bersama istri dan anak tinggal dirumah mertua dirumah mertua ditempati orang saya mau mengajukan bantuan kepada bapak ibu pihak yang terkait disini saya memohon bantuan untuk renofasi rumah karena rumah yang kami huni sudah mau rubuh dan ambruk kalo malam hujan kami tidak bisa tidur karena hampir tiap ruangan bocor semua termasuk kamar tidur tiang penyanggah juga sudah mulai keropos dan goyang yang kami takutkan ketika tidur atau sedang berada di dalam rumah tiang penyangganya patah dana atap rumah roboh menimpa kami yang berada di rumah kami sudah laporan kedesa dan sudah tahun laporan ke desa desa cuma bilang nanti belum ada anggarannya kemana lagi kami harus melapor dan memohon bantuan tetapi pihak desa setiap awal tahun rumah kami sering di foto tidak tahu untuk apa setiap ditanya untuk apa di foto kata pihak desa untuk bantuan bansos dan renovasi tapi semua hanya kebohongan karena tahun kami menunggu tidak mendapatkan bantuan renovasi rumah dan bansos malah mereka yang punya mobil dan kalangan menengah keatas yang mendapatkan tetangga saya bisa mendapatkan bantuan sedangkan saya dan istri satupun bantuan tidak kami dapatkan saya pernah mengadu ke desa minta bantuan bansos kata pihak desa jangn meminta bansos ke desa atau ke manapun jika masih bisa usaha maka sebaiknya usaha sendiri dari situ saya kapok meminta lagi bantuan ke desa sedangkan mereka bekerja gaji tetap dan usaha ruko grosir bisa mendapatkan bantua demikian laporan saya sekeluarga sampaikan kami mohon bapak ibu dapat memaklumi dan mengabulkan permohonan saya,LOW
